"RelPath","SizeBytes","LastModified"
".venv\Lib\site-packages\scipy\io\matlab\tests\test_mio.py","48583","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\matlab\tests\test_mio5_utils.py","5568","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\matlab\tests\test_miobase.py","1492","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\matlab\tests\test_pathological.py","1088","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\matlab\tests\test_streams.py","7784","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\mmio.py","543","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\netcdf.py","550","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\__init__.py","0","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_1d.sav","2628","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_2d.sav","3192","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_3d.sav","13752","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_4d.sav","6616","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_5d.sav","7896","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_6d.sav","19416","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_7d.sav","3288","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_8d.sav","13656","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_1d.sav","2692","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_2d.sav","3256","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_3d.sav","13816","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_4d.sav","6680","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_5d.sav","7960","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_6d.sav","19480","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_7d.sav","3352","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\array_float32_pointer_8d.sav","13720","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\example_1.nc","1736","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\example_2.nc","272","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\example_3_maskedvals.nc","1424","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-3x3d-2i.dat","451","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-mixed.dat","40","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-sf8-11x1x10.dat","888","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-sf8-15x10x22.dat","26408","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-sf8-1x1x1.dat","16","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-sf8-1x1x5.dat","48","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-sf8-1x1x7.dat","64","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-sf8-1x3x5.dat","128","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-si4-11x1x10.dat","448","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-si4-15x10x22.dat","13208","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-si4-1x1x1.dat","12","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-si4-1x1x5.dat","28","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-si4-1x1x7.dat","36","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\fortran-si4-1x3x5.dat","68","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\data\invalid_pointer.sav","1280","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\null_pointer.sav","2180","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_byte_descr.sav","2124","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_byte.sav","2076","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_complex32.sav","2076","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_complex64.sav","2084","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_float32.sav","2072","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_float64.sav","2076","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_heap_pointer.sav","2204","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_int16.sav","2072","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_int32.sav","2072","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_int64.sav","2076","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_string.sav","2124","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_uint16.sav","2072","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_uint32.sav","2072","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\scalar_uint64.sav","2076","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_arrays_byte_idl80.sav","1388","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_arrays_replicated_3d.sav","4608","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_arrays_replicated.sav","2936","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_arrays.sav","2580","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_inherit.sav","2404","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_pointer_arrays_replicated_3d.sav","2872","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_pointer_arrays_replicated.sav","2492","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_pointer_arrays.sav","2408","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_pointers_replicated_3d.sav","2456","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_pointers_replicated.sav","2304","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_pointers.sav","2268","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_scalars_replicated_3d.sav","3240","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_scalars_replicated.sav","2480","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\struct_scalars.sav","2316","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-1234Hz-le-1ch-10S-20bit-extra.wav","74","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-2ch-32bit-float-be.wav","3586","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-2ch-32bit-float-le.wav","3586","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-be-1ch-4bytes.wav","17720","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-le-1ch-4bytes-early-eof-no-data.wav","72","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-le-1ch-4bytes-early-eof.wav","1024","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-le-1ch-4bytes-incomplete-chunk.wav","13","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-le-1ch-4bytes-rf64.wav","17756","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-44100Hz-le-1ch-4bytes.wav","17720","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-48000Hz-2ch-64bit-float-le-wavex.wav","7792","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-be-3ch-5S-24bit.wav","90","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-1ch-1byte-ulaw.wav","70","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-2ch-1byteu.wav","1644","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-24bit-inconsistent.wav","90","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-24bit-rf64.wav","126","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-24bit.wav","90","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-36bit.wav","120","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-45bit.wav","134","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-53bit.wav","150","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-3ch-5S-64bit.wav","164","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-4ch-9S-12bit.wav","116","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\test-8000Hz-le-5ch-9S-5bit.wav","89","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\Transparent Busy.ani","4362","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\data\various_compressed.sav","1015","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\io\tests\test_fortran.py","11707","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\test_idl.py","21013","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\test_mmio.py","30017","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\test_netcdf.py","20110","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\test_paths.py","3283","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\tests\test_wavfile.py","19614","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\io\wavfile.py","31635","2026-05-14 22:15:02"
".venv\Lib\site-packages\scipy\linalg\__init__.pxd","54","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\__init__.py","7660","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_basic.py","90838","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_batched_linalg.cp312-win_amd64.dll.a","1640","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_batched_linalg.cp312-win_amd64.pyd","1057792","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_blas_subroutines.h","18354","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_cythonized_array_utils.cp312-win_amd64.dll.a","1736","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_cythonized_array_utils.cp312-win_amd64.pyd","312832","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_cythonized_array_utils.pxd","930","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_cythonized_array_utils.pyi","356","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_cholesky.py","15269","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_cossin.py","9839","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_interpolative.cp312-win_amd64.dll.a","1712","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_interpolative.cp312-win_amd64.pyd","749056","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_ldl.py","12968","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_lu_cython.cp312-win_amd64.dll.a","1664","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_lu_cython.cp312-win_amd64.pyd","120832","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_lu_cython.pyi","355","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_lu.py","13895","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_polar.py","3767","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_qr.py","16000","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_qz.py","16908","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_schur.py","12508","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_svd.py","17684","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_update.cp312-win_amd64.dll.a","1628","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp_update.cp312-win_amd64.pyd","282624","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_decomp.py","64368","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_expm_frechet.py","12859","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_fblas.cp312-win_amd64.dll.a","1532","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_fblas.cp312-win_amd64.pyd","737792","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_flapack.cp312-win_amd64.dll.a","1560","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_flapack.cp312-win_amd64.pyd","2273280","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_lapack_subroutines.h","240854","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_linalg_pythran.cp312-win_amd64.dll.a","1640","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_linalg_pythran.cp312-win_amd64.pyd","1061888","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_expm.cp312-win_amd64.dll.a","1628","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_expm.cp312-win_amd64.pyd","229376","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_expm.pyi","184","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_inv_ssq.py","28981","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_schur_sqrtm.cp312-win_amd64.dll.a","1712","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_schur_sqrtm.cp312-win_amd64.pyd","211456","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_sqrtm_triu.cp312-win_amd64.dll.a","1704","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_sqrtm_triu.cp312-win_amd64.pyd","103424","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs_sqrtm.py","3530","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_matfuncs.py","33361","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_misc.py","6492","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_procrustes.py","3978","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_sketches.py","7337","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_solve_toeplitz.cp312-win_amd64.dll.a","1640","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_solve_toeplitz.cp312-win_amd64.pyd","122880","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_solvers.py","31034","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_special_matrices.py","42512","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\_testutils.py","1872","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\basic.py","776","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\blas.py","12328","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_blas.cp312-win_amd64.dll.a","1592","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_blas.cp312-win_amd64.pyd","119296","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_blas.pxd","15761","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_blas.pyx","66736","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_lapack.cp312-win_amd64.dll.a","1616","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_lapack.cp312-win_amd64.pyd","199168","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_lapack.pxd","206084","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\cython_lapack.pyx","719057","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\decomp_cholesky.py","670","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\decomp_lu.py","614","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\decomp_qr.py","587","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\decomp_schur.py","623","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\decomp_svd.py","652","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\decomp.py","731","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\interpolative.py","32110","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\lapack.py","18624","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\matfuncs.py","767","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\misc.py","613","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\special_matrices.py","771","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\__init__.py","0","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\_cython_examples\extending.pyx","910","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\_cython_examples\meson.build","880","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\data\carex_15_data.npz","34462","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\data\carex_18_data.npz","161487","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\data\carex_19_data.npz","34050","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\data\carex_20_data.npz","31231","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\data\carex_6_data.npz","15878","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\data\gendare_20170120_data.npz","2164","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_basic.py","108198","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_batch.py","29494","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_blas.py","38632","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_cython_blas.py","4205","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_cython_lapack.py","818","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_cythonized_array_utils.py","4337","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp_cholesky.py","10011","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp_cossin.py","12874","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp_ldl.py","5170","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp_lu.py","12937","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp_polar.py","3397","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp_update.py","70124","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_decomp.py","123619","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_extending.py","1870","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_fblas.py","19266","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_interpolative.py","8848","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_lapack.py","142485","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_matfuncs.py","45037","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_matmul_toeplitz.py","4224","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_procrustes.py","9267","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_sketches.py","4129","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_solve_toeplitz.py","4716","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_solvers.py","35460","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\linalg\tests\test_special_matrices.py","25460","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\misc\__init__.py","141","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\misc\common.py","148","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\misc\doccer.py","148","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\__init__.py","5349","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ctest.cp312-win_amd64.dll.a","1532","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ctest.cp312-win_amd64.pyd","16896","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_cytest.cp312-win_amd64.dll.a","1544","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_cytest.cp312-win_amd64.pyd","71168","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_delegators.py","9713","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_filters.py","94771","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_fourier.py","11572","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_interpolation.py","38773","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_measurements.py","57938","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_morphology.py","103603","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_nd_image.cp312-win_amd64.dll.a","1568","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_nd_image.cp312-win_amd64.pyd","177664","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ndimage_api.py","602","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ni_docstrings.py","8941","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ni_label.cp312-win_amd64.dll.a","1568","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ni_label.cp312-win_amd64.pyd","205312","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_ni_support.py","5355","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_rank_filter_1d.cp312-win_amd64.dll.a","1640","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_rank_filter_1d.cp312-win_amd64.pyd","124416","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\_support_alternative_backends.py","4265","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\filters.py","1003","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\fourier.py","620","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\interpolation.py","686","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\measurements.py","812","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\morphology.py","992","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\__init__.py","326","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\data\label_inputs.txt","315","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\data\label_results.txt","4603","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\data\label_strels.txt","294","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\dots.png","2114","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_c_api.py","3840","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_datatypes.py","2886","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_filters.py","138012","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_fourier.py","8277","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_interpolation.py","62789","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_measurements.py","64312","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_morphology.py","140972","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_ni_support.py","2561","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\ndimage\tests\test_splines.py","2428","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\__init__.py","6391","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\__odrpack.cp312-win_amd64.dll.a","1568","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\__odrpack.cp312-win_amd64.pyd","689152","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\_add_newdocs.py","1367","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\_models.py","9115","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\_odrpack.py","45510","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\models.py","812","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\odrpack.py","856","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\tests\__init__.py","0","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\odr\tests\test_odr.py","23099","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\__init__.pxd","40","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\__init__.py","13739","2026-05-14 22:15:04"
